"base_date","mac_address","ap_install_place","install_location_detail","open_date","category","address_dong","address_detail","latitude","longitude","pt_year","pt_month"
"20180820","15046efba192a4ff4e0a5c6fb7c34876ea60dd8c90b62e1bc83bcc2303dc3ac7","성읍랜드 #1-2","매표소","20171027","전기차충전소","서귀포시 표선면","서귀포시 표선면 성읍리 2060-1","33.39835","126.787247","2018","08"
"20180820","be4e400891118f76861782074ce91f8be2a4edcde6630af4e5c5abea149c0453","서귀포농업기술센터 #2-2","홍보관 2층 홀 천정","20171031","공공 기관","서귀포시 남원읍","서귀포시 남원읍 하례리 1558","33.288129","126.608388","2018","08"
"20180820","9c260c6c374a2e1e60898f0114f9480ba0cf90005fd84c41594d663bb1ad4d01","노형동주민센터#1-1","주민센터 옥상에서 충전소 방향 앞","20171018","전기차충전소","제주시 노형동","제주시 노형동 3793-1","33.483258","126.477214","2018","08"
"20180820","3890da6288ef1d360d2f05b3d142e9146e6ce799e7f09af000fdfb6c8af928f4","노루생태공원","매표소 지붕에서 충전소 방향","20171019","전기차충전소","제주시 봉개동","제주시 봉개동 산51-2","33.444629","126.626671","2018","08"
"20180820","a26c3a8658c60e1929b9d59ef0d49bb45d7142d8c9bed4f2d13d1f97a0a9d694","봉개동주민센터","2층 창고 외벽","20171018","전기차충전소","제주시 봉개동","제주시 봉개동 1824-1","33.491945","126.594917","2018","08"
"20180820","c3e28a2b0b151112adc531ac8410256eefb2025ea1722e1edd03e9639d2b5553","양지공원","옥상에서 충전소 방향","20171019","전기차충전소","제주시 아라동","제주시 516로 2810-31","33.44021","126.58","2018","08"
"20180820","d34e3c565266ed50d5cae782415e2318db25d8a56e80bd41c38206e1a4c76434","한경체육관","화장실 복도 외벽","20171027","전기차충전소","제주시 한경면","제주시 한경면 고산리 1881-2","33.301626","126.184571","2018","08"
"20180820","5ca20a1ab622dfdcec22a195cf7dbbcffed3c1c18b4300a674ff08362584a942","서귀포 치유의 숲 #4-1","화장실  옥상   -  동","20171122","공영관광지","서귀포시 호근동","서귀포시 산록남로 2271","33.294977","126.526081","2018","08"
"20180820","06aad510fd4633c25b374cf7bddabf73a61023d37d109fd10554a16144919148","서귀포 치유의 숲 #5-3","방문자센타 옥상 - 북","20171122","공영관광지","서귀포시 호근동","서귀포시 산록남로 2271","33.292328","126.528442","2018","08"
"20180820","1bfa506e5a52e61444af445ff39a143d1798d1b66204a797d7500cc9d3ec529c","안덕우체국 뒤 주차장","전기인입 IP주","20171122","전기차충전소","서귀포시 안덕면","서귀포시 안덕면 화순리 1072","33.24616","126.335477","2018","08"
"20180820","98505652d62c06d26833db1d536d647dc6deb099531ef01d4ca045ac15234e57","메이즈랜드 1-1","출입구 좌측돌하르방 뒤 주차장방향","20171103","사설관광지","제주시 구좌읍","제주시 구좌읍 비자림로 2134-47","33.488752","126.8009299","2018","08"
"20180820","16b5e6dac0d0b66ef0749878e2e8b34dce52eae3ac7774d3260873ea2ed18a34","메이즈랜드 1-2","출입구 좌측돌하르방 뒤 탐방로방향","20171103","사설관광지","제주시 구좌읍","제주시 구좌읍 비자림로 2134-47","33.488752","126.8009299","2018","08"
"20180820","70adbf4e9681fcfef258046dedb2249d2e5028596206270bae693517a0c30b62","용담해안 카페촌거리 #2-1","IP주상단 해안도로 동쪽","20171113","테마거리","제주시 용담3동","제주시 서해안로 516","33.5197986","126.4941757","2018","08"
"20180820","d9e91bd498170f9e8dea533e63e063e9bd0d01e84904e517fd7f0443e2b7fae5","교래자연휴양림 #5-1","매표소 진입로 동","20171103","공영관광지","제주시 조천읍","제주시 조천읍 남조로 2023","33.4486627","126.6589493","2018","08"
"20180820","27d7d823bb54350dd6c85c05b68c74f9f036dab11eb095cb64441f685e17b9f8","애월도서관","충전소 옆 벽면","20171113","전기차충전소","제주시 애월읍","제주시 애월읍 고내리 1364","33.4633212","126.3314033","2018","08"
"20180820","63c771a0fa981e7491b4365555e183386e4fc7a39c701048d86c790a9fe7a3da","애월읍사무소","읍사무소 동쪽 옥상","20171102","전기차충전소","제주시 애월읍","제주시 애월읍 애월리 240","33.4620933","126.3290605","2018","08"
"20180820","806dd2db71ba0b845c68e064a7195170169330bd968b8395bc2d1237b2dd034c","해양경비안전센터 (고산출장소)","출입구 우측 벽면","20171110","전기차충전소","제주시 한경면","제주시 한경면 노을해안로 1145","33.3081601","126.164197","2018","08"
"20180820","6322c4fd2693179f1f0824d5d2f72252a06b804dcb39b79d36daf9d355589703","애월119센터","건물 우측 기둥 상단","20171113","전기차충전소","제주시 애월읍","제주시 애월읍 일주서로 6513","33.4666589","126.3488567","2018","08"
"20180820","0692b5c718602d6fafb287263fef3de6f4f968291e4ff88d61042a5fac4d8b40","제주종합경기장 #2-1","체육회관 옥상 남동","20171103","전기차충전소","제주시 오라일동","제주시 오라1동 1137","33.4957815","126.5158052","2018","08"
"20180820","fb30b9721f4d5c2ab9a3303c4ed1c7c414e4b24cf3150ee64aa5040662b1af54","삼성혈 인근 공영주차장","충전소 옆 전기IP주","20171117","전기차충전소","제주시 이도일동","제주시 이도1동 1293-1","33.5046445","126.5303835","2018","08"
"20180820","5a3a3cf31d18b288f2c1514ffb766e9254c905ed1bf265eaa1bad738d37d4184","한림공원 인근 공영주차장","충전소 옆 가로등 상단","20171110","전기차충전소","제주시 한림읍","제주시 한림읍 금능리 2018","33.3908391","126.2376564","2018","08"
"20180820","98b0f5a794f33e5165be3d50cd43db562f35e84c9e4f3b7a7f1be8151a60a22c","성산포항#1-2","주차장 2층 난간-북","20171208","터미널","서귀포시 성산읍","서귀포시 성산읍 성산리 347-9","33.472483","126.933529","2018","08"
"20180820","e9a470c917d8b0e135f6da797874f0c6d0a9450597e6013ac0084341c967653d","서귀포시청 1청사 #1-1","1층 지하주차장 비상계단 출입구 처마","20171208","전기차충전소","서귀포시 서홍동","서귀포시 서홍동 440-1","33.253916","126.560642","2018","08"
"20180820","b7f31db823097d30382cea9401eba5f650d2f6e73cad3e6fb73f856f7d02f011","서귀포예술의전당 #1-2","가로등 폴대-동","20171208","전기차충전소","서귀포시 서홍동","서귀포시 서홍동 551-1","33.247262","126.549469","2018","08"
"20180820","2a3589c91e4ac8c25a7b669d4b682d1b81f920cf7799e81a0466618174a67d2c","영천동주민센터","주민센터 입구 외벽","20171208","전기차충전소","서귀포시 영천동","서귀포시 토평동 2202-3","33.268698","126.586736","2018","08"
"20180820","29c45f4860bc92f591cf7b73c84fab1183d644f830c6ba45b0469dc02f91b05c","제주항연안여객터미널 1-2","화장실 앞 천정","20171127","터미널","제주시 건입동","제주시 건입동 918-30(임항로111)","33.51974","126.534956","2018","08"
"20180820","5bfb2a9187d3288754668f26c21aad60d00a358b4982b4d1ffe066ceb33f9acb","화북남문 #1 북 카페루아","버스정류장 지붕위","20171210","버스정류장 (10만이상)","제주시 화북1동","제주시 화북1동 1984-10","33.519209","126.56517","2018","08"
"20180820","9b873867a7bc80e54482bc48e39c20c91591b177eb7f499c17bd667ea9287f5e","동광양 #1 북 타이어프로","버스정류장 지붕위","20171127","버스정류장 (10만이상)","제주시 이도1동","제주시 이도1동 1245-34","33.502396","126.532428","2018","08"
"20180820","ef53d9d306f4177d3290ac57802d936b81bafcf11b1fa3c3309eff644666a2fd","제주민속오일장 #1 북","버스정류장 지붕위","20171206","버스정류장 (10만이상)","제주시 노형동","제주시 노형동 1141-3","33.493762","126.475483","2018","08"
"20180820","31274a932522580ee2c4d8715098a92275cd8ba6adf054e92c1456e604bbc917","제주관광대학 #2 남","버스정류장 지붕위","20171130","버스정류장 (10만이상)","제주시 애월읍","제주시 애월읍 광령리 894-3","33.446817","126.436887","2018","08"
"20180820","36408625e09e9666fc688d225db556a1ceb4877384230861eba05605e713d9ae","신촌초등학교 #1 경희가족한의원","버스정류장 지붕위","20171210","버스정류장 (10만이상)","제주시 조천읍","제주시 조천읍 신촌리 1823-3","33.533015","126.618903","2018","08"
"20180820","8b6c9b5c0bbf913712b037018ea40fbc5d187aa9f3d86e7277ee789c642b4824","제주국제공항 #6-1","공항 렌터카하우스 로비 서","20180104","터미널","제주시 용담2동","제주시 용담2동 2002","33.506549","126.495283","2018","08"
"20180820","84d9513aea39d3ccc8effe21a90d4d1b4093fc937bf5711c8a7e512012dafa1a","제주민속오일장 #2 남","대한성공회 앞 제주민속오일장 버스정류장 지붕","20171214","버스정류장 (10만이상)","제주시 노형동","제주시 일주서로 7780 (노형동 1023-2)","33.493597","126.477773","2018","08"
"20180820","c4f3855c5e020f68530d31182c59bf95b341ceefe315adbcf21fd99a33ada8a2","남국원(교통섬) #1-2","주유소 앞 인도 제주도 통합분전함 옆 가로등","20171213","버스정류장 (10만이상)","제주시 아라2동","제주시 중앙로 487 (아라2동 1582-1)","33.480011","126.544265","2018","08"
"20180820","6a3cceeef8e134a38de74255bc26c73d923914f4117368c1b9624e3470954d42","동문시장 #6-3","18번 대흥상회 위(먹자3로)","20180312","전통시장","제주시 이도일동","제주시 관덕로 14길 20","33.511806","126.526056","2018","08"
"20180820","f8483b15830bde55a6ec7aadab5766ea3121c1ebd17da28d6ebd2a35ab4f922a","고으니모르 국립제주박물관 #1-2","길건너 정류장 방향 지향 1개","20180404","정류소","제주시 화북2동","제주시 화북2동 4942-4(일주동로 34) 앞","33.51255","126.551023","2018","08"
"20180811","6d401ae242c1362ef561f0636b056adb5dd3ee088c8e824c1aaf1e6dc8d88452","큰엉(남원관광지구)","화장실외벽 서","20170830","공영관광지","서귀포시 남원읍","서귀포시 남원읍 태위로 522-17","33.273409","126.703757","2018","08"
"20180811","60681ba5d830d957139ffc3a03890d73ee76b57004ba093ad47e95f6d06010a8","기당미술관","매표소홀","20170721","공영관광지","서귀포시 서홍동","서귀포시 서홍동 621","33.244669","126.551797","2018","08"
"20180811","bac50a0283edb03f1db2e9284c494addd0e7722aa23983537a3602b633cef538","돈내코","야외무대화장실남","20170830","공영관광지","서귀포시 상효동","서귀포시 상효동 1460","33.300433","126.5842","2018","08"
"20180811","a0898b379ae8a41e542c00479264be3368195fceb9a8978025da8025739dfbbc","돈내코","관리사무실 외벽 남","20170814","공영관광지","서귀포시 상효동","서귀포시 상효동 1459","33.30033","126.5848","2018","08"
"20180811","1dbf1d6a5d966a7ace5bf521caf2446c4063cb9c9b84c9906ec8b48b96c30a18","서귀포자연휴양림(관리동랙)","관리동 건물외벽 동","20170831","공영관광지","서귀포시 하원동","서귀포시 하원동 산1-1","33.340215","126.47921","2018","08"
"20180811","be5e5536d23a48a055c2f97b043e466a15340437476d7dd44cfe9eb1752a941c","엉또폭포","화장실 남","20170814","공영관광지","서귀포시 강정동","서귀포시 염돈로 121-6","33.265064","126.49032","2018","08"
"20180811","3a6c1a40e01bcae0e62980c4043019c35c95014f98947ddc3d9eebf8389a0691","제주한란전시관","건물외벽","20170814","공영관광지","서귀포시 상효동","서귀포시 상효동 1421-15","33.296253","126.590654","2018","08"
"20180811","acc280fe1a53127d8d14126810bacaa0d71a7c689936c3fdf2932bda412e5c91","성산일출봉 #2","화장실 외벽 동","20170830","공영관광지","서귀포시 성산읍","서귀포시 성산읍 성산리 114-3","33.46248","126.935222","2018","08"
"20180811","1d7a32624114650f2b67e7598dc51f234a7acea72de51bb8b44673082401f1a0","남원읍2","버스정류장 상부","20170830","버스환승정류소","서귀포시 남원읍","서귀포시 남원읍 남원리 99-13","33.279417","126.720518","2018","08"
"20180811","57fb6451e07ca1de13448039eeb6c5ff0a6222e3e8ba3112136e1bdeb1ada6eb","남원읍4","버스정류장 상부","20170830","버스환승정류소","서귀포시 남원읍","서귀포시 남원읍 남원리 211-2","33.281106","126.720998","2018","08"
"20180811","b49eb44d52d8af1dd18d43919e955bd42bc08618ec73259518d3c8c4ccad31ab","대정읍1","버스정류장 상부","20170830","버스환승정류소","서귀포시 대정읍","서귀포시 대정읍 하모리 1443-4","33.226004","126.25178","2018","08"
"20180811","ff18be8ff98eb3faec9e5d8abde9657d0af07d60454df68a0720e9b03ef5a7dc","안덕면7","버스정류장 상부","20170827","버스환승정류소","서귀포시 안덕면","서귀포시 안덕면 동광리 809-1","33.309754","126.340822","2018","08"
"20180811","c21766a15c45bb4287e0fb99b2626e7013f6c749bd5fdb5cc89d4cd07dd5c81e","표선면4","버스정류장 상부","20170827","버스환승정류소","서귀포시 표선면","서귀포시 표선면 표선리 600-7","33.326721","126.832066","2018","08"
"20180811","7807f89920f8154e7731f999c58fbc1124e2da3cd4828650099c40d4922fced6","표선면6","버스정류장 상부","20170827","버스환승정류소","서귀포시 표선면","서귀포시 표선면 표선리 631-1","33.325341","126.83251","2018","08"
"20180811","b23bb17043c1503f948716c751b7d4a39ce5cc0af17b6d3f5447508ed55cea58","휴애리(생활공원)","매표소홀","20170814","사설관광지","서귀포시 남원읍","서귀포시 남원읍 신례리 2081","33.308979","126.633808","2018","08"
"20180811","c3c6c47d87352550e081ee21fa28218385962ec8e1d93e1dd0ddcf18902badcf","믿거나말거나박물관","건물외벽","20170831","사설관광지","서귀포시 색달동","서귀포시 색달동2864-2","33.251091","126.412761","2018","08"
"20180811","ceb3ae3be97234964d54574cf3279c30dc888a4413ab929107169075ac8ff609","세계성문화박물관(2층)","매표소","20170831","사설관광지","서귀포시 법환동","서귀포시 법환동 914","33.247252","126.50921","2018","08"
"20180811","8076b2340aad2dc396041c9cd8d491e1e22fce23badbdd8ff3b0d4cdc3f857b7","세리월드_동화속미로공원","매표소","20170814","사설관광지","서귀포시 법환동","서귀포시 법환동 877-3","33.24691","126.511985","2018","08"
"20180811","0aeeef332b7b6526c9df1bb43fd6ba7b78267c55c44d739d530b35fb457c5bec","세리월드_동화속미로공원","건물외벽","20170814","사설관광지","서귀포시 법환동","서귀포시 법환동 877-3","33.24691","126.511985","2018","08"
"20180811","9fb542bafce84723d0755471cd28d2a8f7c772ac470928c7e7ebb93f3e87f717","세계자동차박물관 #2","건물외벽 옥상","20170831","사설관광지","서귀포시 안덕면","서귀포시 안덕면 상창리 2065-4","33.283207","126.349775","2018","08"
"20180811","7beac7f0dee2861b54592fe6f20a59424b745673a1c21aca87b5dbb3b4269b1d","소인국테마파크","매표소","20170830","사설관광지","서귀포시 안덕면","서귀포시 안덕면 서광리 725","33.290437","126.322602","2018","08"
"20180811","8f97d72ebe324557b5a6fcb0194f470f054dc6a1a432a76ec1bf77c40629a9e6","소인국테마파크","건물외벽 동","20170830","사설관광지","서귀포시 안덕면","서귀포시 안덕면 서광리 725","33.290437","126.322602","2018","08"
"20180811","46a8563ca80c4ab8181f6aae6f62cd77473e8227b6b900a130f2b3e297cf0cf8","제주서커스월드","건물외벽","20170814","사설관광지","서귀포시 안덕면","서귀포시 안덕면 동광리 886","33.314422","126.344937","2018","08"
"20180811","0bad7e7f79f7e8f800aa566ce87f8bd6feacd8c076653316ff79ec9b86c5f99e","제주조각공원","건물외벽","20170814","사설관광지","서귀포시 안덕면","서귀포시 안덕면 덕수리 산 27","33.254792","126.322966","2018","08"
"20180811","c4d3e1d73a2229a3aed64523870e92108481036dbb07dae835b3bd6f0601fb08","카멜리아힐","매표소","20170814","사설관광지","서귀포시 안덕면","서귀포시 안덕면 상창리 271","33.289146","126.37011","2018","08"
"20180811","9cb0985c5b8046c28d51274dc68c30658d4a5e615e9a04c6f26e180d8730980a","토이파크","매표소","20170814","사설관광지","서귀포시 안덕면","서귀포시 안덕면 동광리 383","33.319099","126.345731","2018","08"
"20180811","1be835126202cb60fd726e6e2caa7e2b7982169910f4d2bc886373879f0c36fc","2코스","가로등 동","20170830","올레코스","서귀포시 성산읍","서귀포시 성산읍 고성리 1421-1 앞","33.44964","126.90863","2018","08"
"20180811","71b6dff76232457d77703b842505e9f64ab466dbc5981cc41d57b8b4d9ba86b5","2코스","가로등 서","20170830","올레코스","서귀포시 성산읍","서귀포시 성산읍 고성리 1421-1 앞","33.44964","126.90863","2018","08"
"20180811","7fcd471de827691e57a434948ea8b696af80afbf51bacb3b9f0cd2de09324101","솔동산 문화의 거리","방범CCTV 폴대 2","20170830","테마거리","서귀포시 서귀동","서귀포시 서귀동 700-4","33.241969","126.563098","2018","08"
"20180811","7a1a74145689e3ec9d51c852f3386148c8a7cbe6b1adf71fa3ccfa2232420a09","이중섭거리","CCTV 폴대 1","20170830","테마거리","서귀포시 서귀동","서귀포시 서귀동 523-2","33.245962","126.563879","2018","08"
"20180811","bb6ec9a47a178c3f13cd7182a3f6751c5a9efd5208c90e780d11317a12cbb1d5","이중섭거리","IP 주","20170830","테마거리","서귀포시 서귀동","서귀포시 서귀동 523-2","33.245962","126.563879","2018","08"
"20180811","51aa7b28eaa85154aa4234cbce6124c4f7634bd42038c5b0ced1f086d0689544","신양 섭지코지 해변 #1","상황실 외벽 서","20170721","해변","서귀포시 성산읍","서귀포시 성산읍 고성리 186-2번지선","33.435474","126.922533","2018","08"
"20180811","4451efddd44c8530284da3038e0b8c4b72a660db9afa22bbd2fc107a2d5b83fe","사계 해안도로 #2","옥상 재난방송 폴대 1","20170830","해변","서귀포시 안덕면","서귀포시 안덕면 사계리 2147-30","33.227888","126.305158","2018","08"
"20180811","d8b06d34a52514232e7a3c149371124ee7813262907b95a678a34e2f923adc21","화순 금모래해변","화장실 외벽","20170830","해변","서귀포시 안덕면","서귀포시 안덕면 화순리 862번지 앞","33.24182","126.331745","2018","08"
"20180811","5be09c0b840f0b9afa8bc84933d5580a610f6029f58d775db32cfa50a1ca3825","표선 해비치 해변","상황실 외벽 서","20170830","해변","서귀포시 표선면","서귀포시 표선면 표선리 44-13번지","33.325807","126.842407","2018","08"
"20180811","7f8066d762de9ca8740091e81dd74dcba2e4b377efdf94633d8e0f32f933ed8d","교래자연휴양림 #1-2","야영장 관리실 CCTV POLE","20170829","공영관광지","제주시 조천읍","제주시 조천읍 남조로 2023","33.448778","126.658944","2018","08"
"20180811","d669d4a9eb6ee2458319b60783201dc702dadd672209c6245ff1a6113fd3fa0c","한라생태숲 #1-1","관리시험연구동 내부","20170829","공영관광지","제주시 용강동","제주시 516로 2596(용강동)","33.431222","126.595722","2018","08"
"20180811","6bcb7c20c6d4e009a9e95d860f08c13d28d02fd404b56ce96c00c3e28e7a754e","한라생태숲 #2-1","안내소 벽면 남","20170825","공영관광지","제주시 용강동","제주시 516로 2596(용강동)","33.431222","126.595722","2018","08"
"20180811","fc6770e0bb121b6a9a52bcb2ec4f90fcf227a19956b7e1f87bbef3ccd6047629","한라생태숲 #3-2","주차관리소 벽면 서","20170825","공영관광지","제주시 용강동","제주시 516로 2596(용강동)","33.431222","126.595722","2018","08"
"20180811","47ff45b89f10e35d22239d85d9dd560646418fa259143644c74ebb8855d9584a","한라산국립공원 #2-1","화장실(주차장) 지붕 동","20170830","공영관광지","제주시 해안동","제주시 1100로 2070-61(해안동 산 220-13)","33.392472","126.494556","2018","08"
"20180811","d1ca0a8ae21460d9bc9de7b8668e54d51d48d83f543009dff8eb0af1b67909d3","신비의도로(도깨비도로)-1","화장실 처마(주차장) 동남","20170719","공영관광지","제주시 노형동","제주시 1100로 2894-63(노형동)","33.4515","126.487361","2018","08"
"20180811","0caef59c930ba6d6fcb83c116c4671f31b2037e4997b593dc4a8d6424f82e519","절물자연휴양림 #2-1","관리사무소 벽면 남","20170727","공영관광지","제주시 봉개동","제주시 명림로 584(봉개동 산78-1)","33.439639","126.628444","2018","08"
"20180811","0749854769299f0a33c35f537c1a519df4426f2f2c936ccc1dff2f1da8d968aa","절물자연휴양림 #2-3","관리사무소 벽면 북","20170727","공영관광지","제주시 봉개동","제주시 명림로 584(봉개동 산78-1)","33.439639","126.628444","2018","08"
"20180811","6002ee1d5841f17f5ff51f71a051945431ddd6bfb3b053a710226b8bb583214e","절물자연휴양림 #3-2","연못 옆 자판기 동남","20170727","공영관광지","제주시 봉개동","제주시 명림로 584(봉개동 산78-1)","33.439639","126.628444","2018","08"
"20180811","9ff59837cf2a8af2eb12625ca2d9e333c4ba38371dccf8da8e9bc926d4e268f7","서부두 명품회집거리 #2-1","어린이 CCTV 북","20170808","테마거리","제주시 건입동","제주시 서부두길 2","33.516972","126.527944","2018","08"
"20180811","52d07bf5883dd703fd42ceefdd1d8d97b62362d7f54da437893ea6602052fd43","절물자연휴양림 #3-3","연못 옆 자판기 남서","20170727","공영관광지","제주시 봉개동","제주시 명림로 584(봉개동 산78-1)","33.439639","126.628444","2018","08"
"20180811","a7be1033a1048f4f1203bcd423d4d6f47ac9d335336e3ad18949d857bc707813","제주목관아-1","목관아 서쪽 클린하우스 폴대 남동","20170801","공영관광지","제주시 삼도이동","제주시 관덕로 25(삼도이동)","33.513833","126.522028","2018","08"
"20180811","1a8cd968cc63e609866b35dad7ed99b2d5ba866b77bb291e1a92c940c60edccc","제주목관아-2","목관아 서쪽 클린하우스 폴대 북동","20170801","공영관광지","제주시 삼도이동","제주시 관덕로 25(삼도이동)","33.513833","126.522028","2018","08"
"20180811","c69706f1355779290f2ba693ba567e8a5196cc6706fcb432883bae134b4c47ca","제주시민회관-1","시민회관1층 복도","20170726","체육시설","제주시 이도일동","제주시 고전길 26(이도일동)","33.508694","126.5255","2018","08"
"20180811","923ec4e6cabba3e761bd37aeeab0fca209a76efbc8cb855a3c5cc596d2e5a5d0","제주시민회관-2","시민회관1층 강당","20170726","체육시설","제주시 이도일동","제주시 고전길 26(이도일동)","33.508694","126.5255","2018","08"
"20180811","ad7d96a835b00af37494f7fd61284321b5e8361905249844dfa8b7eee03a1f17","삼성혈-1","토산품점 동","20170720","사설관광지","제주시 이도일동","제주시 삼성로 22(이도일동 1313)","33.504972","126.529333","2018","08"
"20180811","2d9247f87dc1d150e1f0a7a3852332edd626c5ca09bb8cde99d79c5780778e00","삼성혈-2","토산품점 서","20170720","사설관광지","제주시 이도일동","제주시 삼성로 22(이도일동 1313)","33.504972","126.529333","2018","08"
"20180811","388cee15847850584ceffae46d3954a92c78398b7690df6f19371d06a4f4323b","엘리펀시아","2층 단자함","20170720","사설관광지","제주시 노형동","제주시 1100로 3124(노형동 156-8)","33.483361","126.477222","2018","08"
"20180811","815e5c3472499d60f4ec0612a8d7348623275d4b0cb78af168de09cf73e21671","제주민속박물관","박물관 2층 학습장","20170825","사설관광지","제주시 삼양삼동","제주시 일주동로 293-1 (삼양삼동 2505)","33.522361","126.576667","2018","08"
"20180811","fb333e41d49a6d04eeb5cb15c3475f2ae62799f73eb0746f6328735ea490ce84","비체올린-2","매표소 벽면 남서","20170830","사설관광지","제주시 한경면","제주시 한경면 판조로 253-6","33.350444","126.218194","2018","08"
"20180811","4bd6bcfde5baa252ae1ba15c6bfb1496a7b3e6bae6889f3cceb1374d390d830f","제주미니미니랜드-1","매표소 동","20170823","사설관광지","제주시 조천읍","제주시 조천읍 비자림로 606","33.433833","126.674722","2018","08"
"20180811","5c1fdd09f8caa68895be1df745982778c06375e03e62b6712aa0242567f8b904","제주미니미니랜드-3","매표소 남","20170823","사설관광지","제주시 조천읍","제주시 조천읍 비자림로 606","33.433833","126.674722","2018","08"
"20180811","8959b7d44ffcd9587878553dc0f6bb16792b54192e41166fe844ae9063f7e5ae","한울랜드(화석.연박물관)-1","매표소 자차장 방향","20170830","사설관광지","제주시 구좌읍","제주시 구좌읍 동백로 458","33.496889","126.750944","2018","08"
"20180811","7527847e993b61f665c276c6ce538c549c944b1b70b04c599892d54c6ca5188c","선녀와나무꾼테마공원-1","매표소 동","20170831","사설관광지","제주시 조천읍","제주시 조천읍 선흘리 1997","33.47925","126.703028","2018","08"
"20180811","2f934dae7a133bcd3abc4a5e76a485f519797f9d83825a4cef237510b2b1f12b","금산공원-2","공중화장실(남자)북","20170803","숲길","제주시 애월읍","제주시 애월읍 납읍리 1457","33.432972","126.330389","2018","08"
"20180811","ee312bcc432ac1b4f0851ff4c65cad4e3785b9994e69697016d9c0ad2714106d","동문시장 #3-3","54번 비양수산 위(수산시장)","20170823","전통시장","제주시 이도일동","제주시 관덕로 14길 20","33.511806","126.526056","2018","08"
"20180811","5c156d41cabd1198ecb96c1f8595d61663ed900de88499015021b76191725010","동문시장 #6-2","18번 대흥상회 위(먹자3로)","20170823","전통시장","제주시 이도일동","제주시 관덕로 14길 20","33.511806","126.526056","2018","08"
"20180811","48f8f7688674249a7ecc33b05c3cb36994bffd889272237a37552f961d42f0cc","서문시장 #1","서문공설시장 아케이드상가 남쪽 입구 천정(아케이드상가)","20170810","전통시장","제주시 용담일동","제주시 서문로4길 13-2","33.511639","126.518028","2018","08"
"20180811","483434e29cc2ab2dd9168adabc63858e48bb5d833d01b3a8cd28dcfcab657a80","13코스 #1-1","13코스 시작점 공중화장실 스탬프 방향","20170810","올레코스","제주시 한경면","제주시 한경면 용수리 4240-2","33.324139","126.166139","2018","08"
"20180811","7c3363f7bae8f835931aa402a0df3f2c94dcb20644655d353802f67e42533b4e","14코스-2","저지예술정보화마을 옥상 서","20170830","올레코스","제주시 한경면","제주시 한경면 중산간서로 3687","33.333917","126.256111","2018","08"
"20180811","143c124f8906f5c3dee3794b6da89e73c65b243f73239430ffec8a4ab2472265","17코스(광령1리-외도-이호-용두암-산지천) #2-1","외도 월대천 공중화장실 동","20170830","올레코스","제주시 외도동","제주시 월대6길 5","33.492583","126.434778","2018","08"
"20180811","23c80fd5f31a6152ac607922fc296978048dcde65bac3834723072d31b44a995","18코스 #2-1","삼양해수욕장 동쪽 공중화장실 북동","20170808","올레코스","제주시 삼양일동","제주시 서흘1길 32","33.529333","126.589639","2018","08"
"20180811","6eb0082434887b084a68418bb13a20ea2f8505bd4955bfc893622aea6aef743f","20코스 #1-2","김녕서포구 화장실 서","20170821","올레코스","제주시 구좌읍","제주시 구좌읍 김녕항1길 30","33.557889","126.744694","2018","08"
"20180811","834c0575a451169a7d31dce615dcd6857284202dca5b32a7750b8280cad3cd35","한림종합운동장 #1-1","한림종합운동장 기둥 동","20170809","체육시설","제주시 한림읍","제주시 한림읍 한림중앙로 71-9","33.409194","126.268472","2018","08"
"20180811","d1a20e9de94eb027d19a39f4a640671c4e306e9341dd68610bf7fe3a411d4521","한림종합운동장 #2-1","한림체육관 옥상 북서","20170809","체육시설","제주시 한림읍","제주시 한림읍 한림중앙로 71-9","33.409194","126.268472","2018","08"
"20180811","c92da7b17f3e2f4c69ae330139f87ec96a0f131caa1cd862648c2014ebc0a559","한림종합운동장 #2-2","한림체육관 옥상 남서","20170809","체육시설","제주시 한림읍","제주시 한림읍 한림중앙로 71-9","33.409194","126.268472","2018","08"
"20180811","7ab1e1533055664f733a1a30b42466dc7e104059454883aeb1792e5d04ff5189","국수문화거리 #1-1","방범용CCTV 동","20170817","테마거리","제주시 일도이동","제주시 삼성로 63","33.508139","126.532","2018","08"
"20180811","5b6b3761357bb8d9c42461052b0d3727fabbfc5d886e229e10d257dfaf64b884","문화의 거리-2","버스정류장 서","20170825","테마거리","제주시 삼도이동","제주시 관덕로 16-1","33.513028","126.521056","2018","08"
"20180811","0d03556b3e83a9878fe09e54a4727a286d7c081179c805a36c650f6aee992e5d","서문가구거리 #1-1","버스정류장 동","20170822","테마거리","제주시 용담일동","제주시 서문로 42","33.510861","126.515889","2018","08"
"20180811","43c740e5b2036307c5c35f9974beead6ba8e5c421d4c39f58b3444cc768e3551","서부두 명품회집거리 #1-1","재난감시CCTV 북","20170807","테마거리","제주시 건입동","제주시 서부두길 18-2","33.518083","126.528472","2018","08"
"20180811","ef02c7b2b31c5d6bdfa63689bbc0a587db955659c4ac5286373a919672f9650a","서사라 문화거리 #2-1","횡단보도조명등(애드랜드 앞) 동","20170802","테마거리","제주시 삼도일동","제주시 전농로 46","33.5045","126.518","2018","08"
"20180811","def22302bc33e0a0906aefe20e52ca7ce5091d3e1be554660353b845b01e0793","서사라 문화거리 #2-2","횡단보도조명등(애드랜드 앞) 서","20170802","테마거리","제주시 삼도일동","제주시 전농로 46","33.5045","126.518","2018","08"
